,ProductID,ProductName,ModelDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,ProductType
3550,3761,2-224,AT,Undershirts,Girls' Undershirts,Underwear,505,S,Dozen,Out of Production,2006-02-14,5.4,224
3551,3762,3-224,AT,Undershirts,Girls' Undershirts,Underwear,575,M,Dozen,Out of Production,2006-02-14,5.8,224
3552,3763,1-227,AT,Undershirts,Girls' Undershirts,Underwear,380,XS,Dozen,Out of Production,2006-02-14,5.5,227
3553,3764,2-227,AT,Undershirts,Girls' Undershirts,Underwear,435,S,Dozen,Out of Production,2006-02-14,5.8,227
3554,3765,3-227,AT,Undershirts,Girls' Undershirts,Underwear,505,M,Dozen,Out of Production,2006-02-14,6.1,227
3555,3766,1-229,AT,Undershirts,Girls' Undershirts,Underwear,390,XS,Dozen,In Production,2006-02-14,4.3,229
3556,3767,2-229,AT,Undershirts,Girls' Undershirts,Underwear,460,S,Dozen,In Production,2006-02-14,4.6,229
3557,3768,3-229,AT,Undershirts,Girls' Undershirts,Underwear,535,M,Dozen,In Production,2006-02-14,4.9,229
3558,3769,L-B4626,B,Briefs,Women's Panties,Underwear,300,L,Dozen,In Production,2006-02-14,6.1,B4626
3559,3770,M-B4626,B,Briefs,Women's Panties,Underwear,270,M,Dozen,In Production,2006-02-14,5.7,B4626
3560,3771,S-B4626,B,Briefs,Women's Panties,Underwear,235,S,Dozen,In Production,2006-02-14,5.3,B4626
3561,3772,XL-B4626,B,Briefs,Women's Panties,Underwear,320,XL,Dozen,In Production,2006-02-14,6.5,B4626
3562,3773,XL-B4626S,B,Briefs,Women's Panties,Underwear,310,XL,Dozen,In Production,2006-02-14,6.8,B4626S
3563,3774,L-B4626S,B,Briefs,Women's Panties,Underwear,280,L,Dozen,In Production,2006-02-14,6.4,B4626S
3564,3775,M-B4626S,B,Briefs,Women's Panties,Underwear,265,M,Dozen,In Production,2006-02-14,6.0,B4626S
3565,3776,S-B4626S,B,Briefs,Women's Panties,Underwear,240,S,Dozen,In Production,2006-02-14,5.6,B4626S
3566,3777,L-S4626,S,Briefs,Women's Panties,Underwear,365,L,Dozen,In Production,2006-02-14,7.8,S4626
3567,3778,XL-S4626,S,Briefs,Women's Panties,Underwear,405,XL,Dozen,In Production,2006-02-14,8.3,S4626
3568,3779,3XL-S4626,S,Briefs,Women's Panties,Underwear,515,3XL,Dozen,In Production,2006-02-14,9.3,S4626
3569,3780,XXL-S4626,S,Briefs,Women's Panties,Underwear,450,XXL,Dozen,In Production,2006-02-14,8.8,S4626
3570,3781,L-S4626S,S,Briefs,Women's Panties,Underwear,360,L,Dozen,In Production,2006-02-14,8.3,S4626S
3571,3782,XL-S4626S,S,Briefs,Women's Panties,Underwear,405,XL,Dozen,In Production,2006-02-14,8.8,S4626S
3572,3783,XXL-S4626S,S,Briefs,Women's Panties,Underwear,515,XXL,Dozen,In Production,2006-02-14,9.3,S4626S
3573,3784,3XL-S4626S,S,Briefs,Women's Panties,Underwear,485,3XL,Dozen,In Production,2006-02-14,9.8,S4626S
3574,3785,S-TB4626,TB,Thongs,Women's Panties,Underwear,145,S,Dozen,In Production,2006-02-14,4.5,TB4626
3575,3786,M-TB4626,TB,Thongs,Women's Panties,Underwear,150,M,Dozen,In Production,2006-02-14,4.7,TB4626
3576,3787,L-TB4626,TB,Thongs,Women's Panties,Underwear,160,L,Dozen,In Production,2006-02-14,4.9,TB4626
3577,3788,S-TB4626S,TB,Thongs,Women's Panties,Underwear,135,S,Dozen,In Production,2006-02-14,4.7,TB4626S
3578,3789,M-TB4626S,TB,Thongs,Women's Panties,Underwear,155,M,Dozen,In Production,2006-02-14,4.9,TB4626S
3579,3790,L-TB4626S,TB,Thongs,Women's Panties,Underwear,165,L,Dozen,In Production,2006-02-14,5.1,TB4626S
3580,3792,SM-ATL55,ATL,Undershirts,Women's Undershirts,Underwear,615,S-M,Dozen,In Production,2006-02-14,6.5,ATL55
3581,3794,L-B465542K,B,Briefs,Women's Panties,Underwear,345,L,Dozen,Out of Production,2006-02-16,5.3,B465542K
3582,3795,XL-B465542K,B,Briefs,Women's Panties,Underwear,365,XL,Dozen,Out of Production,2006-02-16,5.6,B465542K
3583,3796,S-B4665,B,Briefs,Women's Panties,Underwear,265,S,Dozen,In Production,2006-02-16,3.6,B4665
3584,3798,L-B4655,B,Briefs,Women's Panties,Underwear,330,L,Dozen,In Production,2006-02-16,4.2,B4655
3585,3799,S-TB4655,TB,Thongs,Women's Panties,Underwear,160,S,Dozen,In Production,2006-02-18,3.2,TB4655
3586,3800,M-TB4655,TB,Thongs,Women's Panties,Underwear,170,M,Dozen,In Production,2006-02-18,3.4,TB4655
3587,3801,L-TB4655,TB,Thongs,Women's Panties,Underwear,185,L,Dozen,In Production,2006-02-18,3.6,TB4655
3588,3802,S-BS55,BS,Briefs,Women's Panties,Underwear,255,S,Dozen,In Production,2006-02-18,4.5,BS55
3589,3803,M-BS55,BS,Briefs,Women's Panties,Underwear,275,M,Dozen,In Production,2006-02-18,4.8,BS55
3590,3804,M-B465542V,B,Briefs,Women's Panties,Underwear,305,M,Dozen,Out of Production,2006-02-18,5.0,B465542V
3591,3805,L-B465542V,B,Briefs,Women's Panties,Underwear,320,L,Dozen,Out of Production,2006-02-18,5.3,B465542V
3592,3806,XL-B465542V,B,Briefs,Women's Panties,Underwear,385,XL,Dozen,Out of Production,2006-02-18,5.6,B465542V
3593,3807,XL-S4695,S,Briefs,Women's Panties,Underwear,485,XL,Dozen,In Production,2006-02-18,5.7,S4695
3594,3808,XXL-S4695,S,Briefs,Women's Panties,Underwear,520,XXL,Dozen,In Production,2006-02-18,6.1,S4695
3595,3809,3XL-S4695,S,Briefs,Women's Panties,Underwear,550,3XL,Dozen,In Production,2006-02-18,6.5,S4695
3596,3810,M-B4695,B,Briefs,Women's Panties,Underwear,315,M,Dozen,In Production,2006-02-18,4.3,B4695
3597,3811,L-B4695,B,Briefs,Women's Panties,Underwear,355,L,Dozen,In Production,2006-02-18,4.6,B4695
3598,3812,XL-B4695,B,Briefs,Women's Panties,Underwear,355,XL,Dozen,In Production,2006-02-18,4.9,B4695
3599,3813,XXL-B4695,B,Briefs,Women's Panties,Underwear,370,XXL,Dozen,In Production,2006-02-18,5.2,B4695
3600,3814,S-B469542V,B,Briefs,Women's Panties,Underwear,285,S,Dozen,In Production,2006-02-18,5.0,B469542V
3601,3815,M-B469542V,B,Briefs,Women's Panties,Underwear,310,M,Dozen,In Production,2006-02-18,5.3,B469542V
3602,3816,L-B469542V,B,Briefs,Women's Panties,Underwear,355,L,Dozen,In Production,2006-02-18,5.6,B469542V
3603,3817,XL-B469542V,B,Briefs,Women's Panties,Underwear,370,XL,Dozen,In Production,2006-02-18,5.9,B469542V
3604,3818,XXL-S4628,S,Briefs,Women's Panties,Underwear,495,XXL,Dozen,Out of Production,2006-02-18,4.8,S4628
3605,3819,S-TB4628D,TB,Thongs,Women's Panties,Underwear,160,S,Dozen,Out of Production,2006-02-18,2.7,TB4628D
3606,3820,S-TB4628SD,TB,Thongs,Women's Panties,Underwear,150,S,Dozen,Out of Production,2006-02-18,2.9,TB4628SD
3607,3821,L-BS67,BS,Briefs,Women's Panties,Underwear,310,L,Dozen,In Production,2006-02-18,5.1,BS67
3608,3823,M-B4665,B,Briefs,Women's Panties,Underwear,300,M,Dozen,In Production,2006-02-18,3.9,B4665
3609,3824,L-B4665,B,Briefs,Women's Panties,Underwear,330,L,Dozen,In Production,2006-02-18,4.2,B4665
3610,3825,XL-B4665,B,Briefs,Women's Panties,Underwear,345,XL,Dozen,In Production,2006-02-18,4.5,B4665
3611,3826,S-BS4665,BS,Briefs,Women's Panties,Underwear,255,S,Dozen,In Production,2006-02-18,4.7,BS4665
3612,3827,M-BS4665,BS,Briefs,Women's Panties,Underwear,280,M,Dozen,In Production,2006-02-18,5.0,BS4665
3613,3828,L-BS4665,BS,Briefs,Women's Panties,Underwear,300,L,Dozen,In Production,2006-02-18,5.3,BS4665
3614,3829,LXL-FAV65,FAV,Undershirts,Women's Undershirts,Underwear,1025,L-XL,Dozen,In Production,2006-02-18,9.0,FAV65
3615,3830,SM-FAV65,FAV,Undershirts,Women's Undershirts,Underwear,890,S-M,Dozen,In Production,2006-02-18,8.5,FAV65
3616,3831,S-TB4665,TB,Thongs,Women's Panties,Underwear,155,S,Dozen,In Production,2006-02-18,3.2,TB4665
3617,3832,M-TB4665,TB,Thongs,Women's Panties,Underwear,165,M,Dozen,In Production,2006-02-18,3.4,TB4665
3618,3833,L-TB4665,TB,Thongs,Women's Panties,Underwear,180,L,Dozen,In Production,2006-02-18,3.6,TB4665
3619,3835,3XL-S4616K,S,Briefs,Women's Panties,Underwear,575,3XL,Dozen,In Production,2006-02-18,8.5,S4616K
3620,3836,3XL-S4616S,S,Briefs,Women's Panties,Underwear,585,3XL,Dozen,In Production,2006-02-18,10.0,S4616S
3621,3837,3XL-S4616SK,S,Briefs,Women's Panties,Underwear,590,3XL,Dozen,In Production,2006-02-18,9.0,S4616SK
3622,3838,3XL-S4616SV,S,Briefs,Women's Panties,Underwear,630,3XL,Dozen,In Production,2006-02-18,8.5,S4616SV
3623,3839,3XL-S4616V,S,Briefs,Women's Panties,Underwear,590,3XL,Dozen,In Production,2006-02-18,8.0,S4616V
3624,3840,L-B4616S,B,Briefs,Women's Panties,Underwear,320,L,Dozen,In Production,2006-02-18,6.9,B4616S
3625,3841,L-S4616,S,Briefs,Women's Panties,Underwear,435,L,Dozen,In Production,2006-02-18,8.0,S4616
3626,3842,L-S4616K,S,Briefs,Women's Panties,Underwear,455,L,Dozen,In Production,2006-02-18,7.0,S4616K
3627,3843,L-S4616S,S,Briefs,Women's Panties,Underwear,440,L,Dozen,In Production,2006-02-18,8.5,S4616S
3628,3844,L-S4616SK,S,Briefs,Women's Panties,Underwear,440,L,Dozen,In Production,2006-02-18,7.5,S4616SK
3629,3845,L-S4616SV,S,Briefs,Women's Panties,Underwear,460,L,Dozen,In Production,2006-02-18,7.0,S4616SV
3630,3846,L-S4616V,S,Briefs,Women's Panties,Underwear,450,L,Dozen,In Production,2006-02-18,6.5,S4616V
3631,3847,M-B4616S,B,Briefs,Women's Panties,Underwear,300,M,Dozen,In Production,2006-02-18,6.5,B4616S
3632,3848,S-B4616S,B,Briefs,Women's Panties,Underwear,280,S,Dozen,In Production,2006-02-18,6.1,B4616S
3633,3849,XL-B4616,B,Briefs,Women's Panties,Underwear,385,XL,Dozen,In Production,2006-02-18,7.0,B4616
3634,3850,XL-B4616S,B,Briefs,Women's Panties,Underwear,375,XL,Dozen,In Production,2006-02-18,7.3,B4616S
3635,3851,XL-S4616S,S,Briefs,Women's Panties,Underwear,440,XL,Dozen,In Production,2006-02-18,9.0,S4616S
3636,3852,XL-S4616SK,S,Briefs,Women's Panties,Underwear,470,XL,Dozen,In Production,2006-02-18,8.0,S4616SK
